Distance,Time,Temperature
951.5904477683421,0.40903162956237793,1
1083.012646584787,0.22981595993041992,2
949.7122433368365,0.2545347213745117,3
959.5043348084611,0.38659143447875977,4
1102.760737290262,0.29297518730163574,5
932.1209977152021,0.3582594394683838,6
1088.7147479266443,0.22432827949523926,7
1033.6770617521736,0.12947726249694824,8
1057.5908479468633,0.2616007328033447,9
1000.2745618219903,0.1946117877960205,10
941.3259320691977,0.272993803024292,11
951.7113552424935,0.2928962707519531,12
1039.6699046565786,0.267380952835083,13
967.7084626223827,0.25730037689208984,14
974.1011488801491,0.3355743885040283,15
1109.8586699936402,0.23081135749816895,16
986.0246242136766,0.22103142738342285,17
1071.4117148969094,0.26024365425109863,18
914.9495125421038,0.26953864097595215,19
1078.4581828173823,0.2781825065612793,20
1043.521524221687,0.25455546379089355,21
1045.4808823896044,0.24736642837524414,22
1033.1404764958247,0.4279341697692871,23
990.59177092922,0.23466730117797852,24
1007.0629541680421,0.2907826900482178,25
1077.1757364313653,0.43365979194641113,26
991.4656948069735,0.2811472415924072,27
922.4712267692662,0.3367433547973633,28
1012.1496465670969,0.2568035125732422,29
1059.450169804462,0.3210623264312744,30
1143.0674457271311,0.32111620903015137,31
1108.0283584778122,0.17573213577270508,32
1017.1154036850776,0.24646973609924316,33
1101.778338186438,0.19271063804626465,34
979.1445557797167,0.30628442764282227,35
1028.3849808784817,0.2513260841369629,36
1018.9354972670428,0.265378475189209,37
973.7399678708084,0.44060635566711426,38
1044.1213081189758,0.2596433162689209,39
974.4034322888931,0.3065319061279297,40
1004.9443277333276,0.3737187385559082,41
1035.2832478377823,0.3121192455291748,42
943.7114420617706,0.272721529006958,43
1090.2499681097177,0.2765624523162842,44
1194.8749810105394,0.2771291732788086,45
1090.8681636249512,0.30420470237731934,46
1043.1188313766988,0.1946420669555664,47
1140.544719118231,0.2720789909362793,48
1135.312934258085,0.27251458168029785,49
955.8274326817868,0.31868958473205566,50
1094.4340550759625,0.36849141120910645,51
903.892825904737,0.33269786834716797,52
1012.4096463594601,0.29752039909362793,53
992.8017958550122,0.28223347663879395,54
1030.2329773262052,0.27112698554992676,55
946.6331634117298,0.34825754165649414,56
1058.1392125673128,0.4700279235839844,57
1119.171662651501,0.2594435214996338,58
998.0839571332101,0.2979609966278076,59
1037.6416031800825,0.2953944206237793,60
1091.0416171218117,0.26288533210754395,61
1003.07676848392,0.3152775764465332,62
933.793159130606,0.300642728805542,63
1081.5752675574354,0.21135520935058594,64
1083.5881321749637,0.3449723720550537,65
953.7531064602144,0.2993502616882324,66
981.1154827062576,0.30810999870300293,67
999.8027470791935,0.3883540630340576,68
961.259738497974,0.4192657470703125,69
1115.501924591555,0.2900681495666504,70
1024.2755955360972,0.34114646911621094,71
908.1889534627167,0.3643028736114502,72
1058.045854263967,0.24272775650024414,73
992.6165246728219,0.3874502182006836,74
1158.5394087985142,0.19361472129821777,75
1058.1299858555933,0.2971320152282715,76
1058.0306455569446,0.3284943103790283,77
1028.0208468063945,0.4173569679260254,78
1004.9195213564221,0.2513751983642578,79
904.0238618370477,0.3735179901123047,80
961.259738497974,0.27128100395202637,81
1013.7923019330449,0.39440250396728516,82
1133.1853553953529,0.22394084930419922,83
973.2621065072865,0.37238216400146484,84
1075.176579762028,0.30238938331604004,85
1089.024598822509,0.2543375492095947,86
1137.2138422028688,0.2177872657775879,87
1023.9517660271268,0.4280238151550293,88
1060.6151695278422,0.21794533729553223,89
986.887846758395,0.3387320041656494,90
1056.1261091990032,0.2867777347564697,91
987.852662460019,0.4684023857116699,92
1028.5528897849845,0.3231315612792969,93
966.942793916556,0.2999696731567383,94
1026.8944900268928,0.2638249397277832,95
941.6202152261842,0.352536678314209,96
1040.2057680908586,0.30494022369384766,97
974.9557904789106,0.40277886390686035,98
953.6240184443236,0.4873831272125244,99
903.892825904737,0.38249635696411133,100
988.9987868553326,0.34043049812316895,101
969.143447016275,0.243377685546875,102
972.5228975305583,0.26614856719970703,103
1111.6542835531404,0.2964763641357422,104
953.9372265819763,0.32772207260131836,105
978.0621563176047,0.3545341491699219,106
1079.0532361586284,0.299166202545166,107
993.6714210004873,0.4168827533721924,108
961.6953949429246,0.36092638969421387,109
1148.6696348038483,0.2308197021484375,110
1031.3477209942962,0.3126387596130371,111
964.5326705166076,0.39237093925476074,112
951.6755274939841,0.4430067539215088,113
1097.801769280479,0.2403850555419922,114
1066.2478054383892,0.41235804557800293,115
1018.8265711910558,0.29802942276000977,116
1093.6898856312744,0.3228745460510254,117
964.8561515347055,0.5545053482055664,118
903.892825904737,0.45684266090393066,119
914.8184766097932,0.5007209777832031,120
1099.6293907632341,0.3240535259246826,121
943.0466484202581,0.39899778366088867,122
1094.656365586588,0.25922203063964844,123
1150.566060336442,0.31029748916625977,124
1035.9925653667751,0.35915637016296387,125
1045.3335282895655,0.3719596862792969,126
1024.3071867546857,0.267549991607666,127
1036.9351738522455,0.3060760498046875,128
903.9779056303792,0.31035614013671875,129
1036.6658345863498,0.2921273708343506,130
1013.040182984984,0.27092599868774414,131
983.8980791330596,0.3438234329223633,132
986.2825967333371,0.3267843723297119,133
1129.0672385256519,0.2962758541107178,134
953.3885671116727,0.3316338062286377,135
1017.8893045005682,0.40923190116882324,136
1030.1939086851255,0.374053955078125,137
1151.9590592325949,0.25397419929504395,138
1099.1884556038922,0.34494471549987793,139
1003.5868453328346,0.3973054885864258,140
1031.0526959339795,0.37866735458374023,141
1070.2269831248614,0.25376176834106445,142
1003.975804119442,0.27501630783081055,143
978.1435930848902,0.501286506652832,144
1041.2678363184039,0.30806875228881836,145
984.7606395270146,0.25431156158447266,146
914.637763307376,0.39582276344299316,147
986.1282903990839,0.3088867664337158,148
986.5033991589213,0.2738363742828369,149
1179.803207237336,0.3202474117279053,150
1153.3191973400542,0.27474331855773926,151
1032.8403825717867,0.29011011123657227,152
1061.3645793678895,0.364361047744751,153
962.7742464696634,0.3790922164916992,154
997.5625287464411,0.30952906608581543,155
1017.0683092762581,0.3173539638519287,156
1057.3655139648174,0.29631972312927246,157
1035.1298601622518,0.35359668731689453,158
1003.4091525189938,0.4043419361114502,159
1104.5839955470176,0.32320690155029297,160
939.4646832840533,0.3699312210083008,161
962.7649924890427,0.26903533935546875,162
967.9289196716664,0.3926517963409424,163
1041.7205367570905,0.2844414710998535,164
1092.6477138865782,0.36669063568115234,165
941.8732096444952,0.30101776123046875,166
1000.8658059712823,0.38667988777160645,167
1020.7949813821948,0.4697279930114746,168
1013.8592779165613,0.32419347763061523,169
1085.6423757646548,0.3262932300567627,170
951.0346663171254,0.5506787300109863,171
976.7156010906526,0.38217949867248535,172
964.706708309745,0.36046457290649414,173
1003.0153241253477,0.34331536293029785,174
1072.2158575623291,0.2805025577545166,175
1038.0726242167989,0.2669517993927002,176
1154.3577658618271,0.2730112075805664,177
903.9779056303792,0.4385106563568115,178
963.1994925957263,0.4019925594329834,179
980.9751091069204,0.392179012298584,180
1055.1605748403626,0.2517554759979248,181
956.2668394094147,0.4254639148712158,182
1048.9924219081474,0.2851684093475342,183
1034.0561496103933,0.40103983879089355,184
1006.0441790334744,0.4751017093658447,185
928.5390325789972,0.3971414566040039,186
977.8857230977778,0.4176933765411377,187
948.9689941272948,0.357806921005249,188
1017.0282109435915,0.338179349899292,189
1000.7543373766268,0.3904447555541992,190
999.9033199430849,0.30347132682800293,191
1131.1169663785854,0.2552764415740967,192
918.3581473207189,0.42858362197875977,193
983.0546434266776,0.3422811031341553,194
991.6747036762199,0.41098690032958984,195
1102.699366591637,0.22938060760498047,196
917.6945299810448,0.45657777786254883,197
999.9648284372579,0.3435239791870117,198
964.5780254404522,0.3906440734863281,199
1015.2076388129026,0.3434133529663086,200
980.302593044712,0.40474748611450195,201
973.1748604830614,0.4748854637145996,202
983.2684642826566,0.48618650436401367,203
1013.6368710207576,0.28766608238220215,204
1051.110516861767,0.4593327045440674,205
972.500265669614,0.2886662483215332,206
981.2017786160061,0.3467109203338623,207
1000.1783196848339,0.3781616687774658,208
989.0839938312549,0.4679105281829834,209
1026.5183840310558,0.3418703079223633,210
962.6400113241327,0.40244483947753906,211
925.7452200802614,0.387500524520874,212
978.8977345101969,0.41028642654418945,213
1020.9445463928007,0.386258602142334,214
1023.604641312435,0.4012413024902344,215
1075.3532215078335,0.3406834602355957,216
1024.6970703763284,0.35334205627441406,217
971.1420242435597,0.4728052616119385,218
1008.5446592712356,0.4043235778808594,219
1140.3422946753767,0.33708810806274414,220
914.5067273750653,0.34886789321899414,221
1092.103090824643,0.279834508895874,222
1047.6894451731557,0.44539308547973633,223
1061.3979313540985,0.5555126667022705,224
981.7757657878349,0.3583822250366211,225
1054.803151864432,0.35126376152038574,226
1047.2207089420874,0.4752047061920166,227
937.0433648797944,0.32827329635620117,228
955.9831550992949,0.3641207218170166,229
943.7114420617706,0.3664402961730957,230
979.7339802910476,0.427598237991333,231
1076.3305573286477,0.3559303283691406,232
992.6587174003682,0.41069674491882324,233
969.0712303142143,0.3988628387451172,234
1025.9509224218552,0.3579375743865967,235
928.3870489244262,0.40071606636047363,236
1032.3663611756683,0.4135417938232422,237
925.1992463184467,0.5256528854370117,238
984.8036773239555,0.3568449020385742,239
976.9049941696518,0.37436628341674805,240
1039.3180587462905,0.23844146728515625,241
941.0966948198377,0.33490514755249023,242
1151.7990653727554,0.2445974349975586,243
1046.0083478968936,0.27736997604370117,244
964.3105618032641,0.4400508403778076,245
1095.161044545991,0.30947041511535645,246
946.0003718722842,0.3997006416320801,247
955.958300687982,0.4513847827911377,248
903.9779056303792,0.5253984928131104,249
1047.5864540637133,0.3769395351409912,250
953.3304314909477,0.5210671424865723,251
1030.1508612422924,0.32475733757019043,252
943.7114420617706,0.4283459186553955,253
951.5904477683421,0.4023103713989258,254
1074.427978967002,0.3336057662963867,255
1009.572168336811,0.48433828353881836,256
940.1558739375084,0.46799731254577637,257
1165.9771468283143,0.28760814666748047,258
1145.4781715665279,0.25188446044921875,259
1216.5166223585384,0.23424124717712402,260
971.0725334905118,0.30597996711730957,261
998.5082454004107,0.3322014808654785,262
1027.9351982879905,0.3160221576690674,263
987.488379155848,0.3856687545776367,264
1044.0086146596361,0.35683131217956543,265
1056.1422563069593,0.41948580741882324,266
925.1992463184467,0.4197816848754883,267
907.2116644430273,0.38153743743896484,268
930.4306962876224,0.3514082431793213,269
928.3870489244262,0.4673941135406494,270
903.892825904737,0.43902111053466797,271
1047.3121601881342,0.36971116065979004,272
1018.319105385279,0.3816347122192383,273
1021.7652003247335,0.32914066314697266,274
1058.883364907313,0.43334460258483887,275
924.9563261201031,0.4239203929901123,276
1023.2432625037018,0.34819483757019043,277
903.892825904737,0.4922480583190918,278
968.4256608430296,0.4327967166900635,279
1067.374306068868,0.2946934700012207,280
1023.965714768837,0.4308624267578125,281
1065.211427190608,0.3234593868255615,282
955.2137822592216,0.3587181568145752,283
1035.6623996907608,0.3199775218963623,284
1029.9357821775607,0.3441739082336426,285
1057.9192150196102,0.48514652252197266,286
1108.894873135209,0.3618636131286621,287
987.9052772254174,0.4313371181488037,288
941.8838211010636,0.41741061210632324,289
1014.9860839253658,0.3406667709350586,290
1053.163197474068,0.3715841770172119,291
967.8191687122232,0.35710978507995605,292
1038.2282455781171,0.3439478874206543,293
1032.8938883129947,0.457935094833374,294
999.172935557729,0.3704414367675781,295
948.436548216453,0.41925954818725586,296
978.5259745702615,0.3358612060546875,297
1012.860895394462,0.377361536026001,298
1107.3294649127015,0.3635547161102295,299
999.8512633656671,0.44016551971435547,300
1113.6997805533476,0.33301854133605957,301
996.0996894962939,0.42050909996032715,302
1021.7446395932002,0.3508610725402832,303
983.5105283776325,0.38396215438842773,304
975.9096230989524,0.4076573848724365,305
1012.7012790882527,0.31446290016174316,306
1018.3311938897932,0.4018275737762451,307
1089.0942616374075,0.3321812152862549,308
1028.884458585519,0.44583678245544434,309
914.5067273750653,0.36220860481262207,310
1132.1659258431766,0.333665132522583,311
903.9779056303792,0.4726290702819824,312
1018.369758503065,0.6127274036407471,313
976.4233638245289,0.34531235694885254,314
1082.6986986174452,0.2862982749938965,315
1085.9735964895674,0.28249287605285645,316
1027.7451193211007,0.3459761142730713,317
1052.6591437741163,0.40863823890686035,318
971.9396138722359,0.3822753429412842,319
973.7544234632846,0.45728302001953125,320
1024.24567227642,0.3506903648376465,321
978.2759988036528,0.37650322914123535,322
929.8373111247814,0.3304738998413086,323
1046.5800599765953,0.3930680751800537,324
961.7465168519401,0.43947362899780273,325
926.6374293743088,0.438586950302124,326
963.1994925957263,0.4551730155944824,327
922.3042355880048,0.39283251762390137,328
1026.6004371226265,0.5837297439575195,329
987.0191568484765,0.36199092864990234,330
962.2093016287954,0.36170506477355957,331
1055.1048732877407,0.25069761276245117,332
994.8401389132448,0.392911434173584,333
1039.3460635987358,0.41948747634887695,334
994.1231067253432,0.34510064125061035,335
983.6470568794016,0.43952155113220215,336
903.892825904737,0.4926750659942627,337
1012.7863828947582,0.3608968257904053,338
943.7114420617706,0.5646717548370361,339
1063.1967077781567,0.46692919731140137,340
991.3297487254393,0.5342278480529785,341
1017.383719156536,0.35042452812194824,342
989.5477913552975,0.5338521003723145,343
903.9779056303792,0.37711620330810547,344
936.4514729081686,0.4077870845794678,345
1075.0275112201778,0.31397318840026855,346
994.5795951954392,0.38403820991516113,347
1021.7609436464363,0.2989523410797119,348
994.5503163712125,0.3615562915802002,349
972.399790694755,0.3798351287841797,350
954.8556692195953,0.47075366973876953,351
1020.3058836651883,0.3361623287200928,352
1059.6407224727027,0.29842424392700195,353
1039.372314392599,0.3296387195587158,354
998.8192971275005,0.40828895568847656,355
973.5320775464867,0.3310816287994385,356
903.892825904737,0.41285037994384766,357
952.4977225713919,0.3531839847564697,358
994.1675278534157,0.42411351203918457,359
1079.7762519442233,0.4389359951019287,360
1164.7039764770461,0.28290700912475586,361
1087.7007733389787,0.37546229362487793,362
1080.9067875703536,0.30046772956848145,363
1018.4746548656319,0.34528255462646484,364
991.1513423127203,0.2873721122741699,365
971.906770449882,0.41613197326660156,366
976.2369076138727,0.3287947177886963,367
1019.2281826915544,0.4731788635253906,368
1015.779256294634,0.37374377250671387,369
980.1129435019529,0.3220655918121338,370
1035.2009769827944,0.41750478744506836,371
1024.1919864757062,0.3640122413635254,372
993.4162408580743,0.3961341381072998,373
1032.5361285219158,0.3900129795074463,374
969.0970148816176,0.3920011520385742,375
939.1589069479052,0.39891505241394043,376
1015.0330175939235,0.3190286159515381,377
994.6172287582785,0.35859131813049316,378
1057.8038515285114,0.3961038589477539,379
1013.0599293633686,0.34705448150634766,380
992.2715183515695,0.4084901809692383,381
1012.0137659203222,0.34102463722229004,382
996.9596016987139,0.5189023017883301,383
939.4646832840533,0.37478113174438477,384
990.2725776828224,0.4313015937805176,385
1036.0049625335832,0.34816813468933105,386
983.4198127212985,0.5186641216278076,387
1006.0395747232419,0.4424121379852295,388
1130.3901451288452,0.29437732696533203,389
1045.0036003959735,0.3690979480743408,390
963.4292375985963,0.3397636413574219,391
961.9635271680435,0.45581674575805664,392
966.6119671027795,0.3841285705566406,393
1074.450741224837,0.35184669494628906,394
1013.3586452840998,0.3077998161315918,395
986.7501117569082,0.391857385635376,396
1002.1255504747453,0.4891197681427002,397
943.6925674573338,0.4420969486236572,398
935.1064280332655,0.4469597339630127,399
1011.1057561800233,0.4075040817260742,400
1024.1735680931347,0.31243324279785156,401
1023.9661228583307,0.3109161853790283,402
995.9112689427235,0.27587080001831055,403
979.4567864177127,0.277172327041626,404
987.0678587466084,0.3551955223083496,405
1161.967256369777,0.32867002487182617,406
1009.0565401041131,0.36612415313720703,407
1065.9389342970146,0.453261137008667,408
1017.5992346944503,0.3721327781677246,409
1005.8129052141562,0.4113600254058838,410
1016.1519946909006,0.4315941333770752,411
1086.7638773870585,0.2644999027252197,412
1118.5011840462435,0.23489928245544434,413
907.0806285107165,0.4366922378540039,414
984.0872243216895,0.377835750579834,415
1001.0544945091989,0.4268074035644531,416
1017.5995125065797,0.37207818031311035,417
1057.8473993309217,0.3540008068084717,418
1071.3497057978782,0.3575596809387207,419
1027.7451193211007,0.41429853439331055,420
980.0844944879182,0.3647270202636719,421
1085.1488950085968,0.32787132263183594,422
964.3513559313665,0.4211008548736572,423
1092.2423373675324,0.33568811416625977,424
1130.0357299203133,0.3212871551513672,425
1029.257418812525,0.37923598289489746,426
1021.5047108322754,0.3636012077331543,427
903.9779056303792,0.5820302963256836,428
1100.8743225566582,0.4015049934387207,429
937.4584718504723,0.48973655700683594,430
1056.0647675660186,0.2960090637207031,431
1147.9804225298944,0.29465627670288086,432
962.2043492386704,0.4392218589782715,433
945.8172406643771,0.46945691108703613,434
1073.437903521611,0.3170616626739502,435
988.6573943203023,0.5993709564208984,436
1031.3898294398227,0.5153453350067139,437
1072.8214671543533,0.41072750091552734,438
1025.2586361115495,0.5425612926483154,439
965.547649349992,0.3308405876159668,440
1036.1526483293783,0.25049829483032227,441
1010.6718280059899,0.5020701885223389,442
1001.1368966980407,0.4098832607269287,443
1054.470408418039,0.35812997817993164,444
1031.6037693457833,0.4717879295349121,445
936.5384268322155,0.40461039543151855,446
1024.1772629099469,0.42497777938842773,447
1039.304898179371,0.40680480003356934,448
1063.858889604668,0.4619629383087158,449
1070.9170201549905,0.41725850105285645,450
981.3444831965194,0.39546728134155273,451
1030.7207828806104,0.408339262008667,452
1020.0882207799482,0.37014245986938477,453
1062.5196998898336,0.38549327850341797,454
978.8271487986433,0.3835115432739258,455
972.0940112973352,0.43814778327941895,456
1025.7049054491195,0.41069626808166504,457
1023.5693620586128,0.48555755615234375,458
1049.5383957450686,0.41980457305908203,459
1022.3840414611859,0.4488344192504883,460
930.7428764883155,0.4261605739593506,461
1076.2194223010674,0.31146907806396484,462
1105.2205255916026,0.37436914443969727,463
938.4203759679093,0.36177802085876465,464
1013.9236891356463,0.42292308807373047,465
1080.7617843079686,0.3296341896057129,466
1115.5627367418222,0.3290576934814453,467
1006.9964753894196,0.4398007392883301,468
1019.1431785349546,0.43674397468566895,469
1103.632098943899,0.33262038230895996,470
1014.2481767595091,0.280850887298584,471
936.5857910596754,0.49305129051208496,472
972.5733897516957,0.38640809059143066,473
976.5292578709142,0.5965762138366699,474
914.637763307376,0.4007251262664795,475
914.9495125421038,0.3511323928833008,476
973.7554173387234,0.3793015480041504,477
1073.9408877917958,0.3873741626739502,478
984.8327906682191,0.3935868740081787,479
1042.1699986189851,0.28899550437927246,480
1065.1479866851278,0.3461580276489258,481
1181.3153972010596,0.32009220123291016,482
1061.5617839464062,0.37459802627563477,483
1032.8059849562324,0.40825939178466797,484
914.5067273750653,0.4499063491821289,485
1014.5663517270393,0.3817613124847412,486
1107.204652993822,0.33396458625793457,487
930.7428764883155,0.3921051025390625,488
947.4463668616421,0.4257218837738037,489
914.9495125421038,0.37052130699157715,490
1080.4605122254063,0.3264460563659668,491
1034.1442140320007,0.3903777599334717,492
986.2315883999499,0.3280203342437744,493
967.8583731591302,0.32907676696777344,494
942.8217112983295,0.3202626705169678,495
967.9988655945649,0.40987491607666016,496
1032.8125787192412,0.5108304023742676,497
922.47233774864,0.4062919616699219,498
1056.3452786963674,0.2949943542480469,499
919.2156093467295,0.47192955017089844,500
